source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,category_tag,description,created,redirect_url,company_address,location_display,coordinates_source,geocoded_display_name,location_status,distance_available
Adzuna,5833435150,Mobility Sales Lead,Jio,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,,Sales Jobs,sales-jobs,"We at Jio are hiring for Mobility Sales Lead for the location Tiruchirapalli. Key requirements are 1. Graduation and MBA preferred 2. Experience with 8 -12 years Job Description 1. Achieve sales target for assigned territory (Urban & Rural) 2. Manage various distribution channels (Direct, Indirect and Alternate) 3. Plan and achieve product wise and town wise growth 4. Develop channel in the new markets 5. Drive device, activation and recharge business through distributors 6. Manage key retail o…",2026-08-08T18:03:52Z,https://www.adzuna.in/land/ad/5833435150?se=_p4-ZnSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=EC067DE3B461A8BE8852BCBE542C37A8D4BDFC97,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,3029274180,PHP DEVELOPER,INFOVENZ SOFTWARE SOLUTION,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,500000.0,700000.0,0,,full_time,IT Jobs,it-jobs,"Infovenz is looking for a full stack web application developer who possess strong knowledge in web application development and a passion to build innovative enterprise applications using PHP framework technologies preferably in CodeIgniter and Laravel. You will create new applications from scratch, enhance existing systems and provide user support. You will be a part of a creative team that is responsible for all aspects of the ongoing software development from the initial specification, throug…",2022-04-06T05:16:03Z,https://www.adzuna.in/details/3029274180?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5828375183,"PYP Coordinator needed in a School in Trichy, Tamil Nadu - ( Job ID - 23908)",EducoHire,"Srirangam, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Srirangam",Tiruchirappalli,10.77455,78.67095,1200000.0,1200000.0,0,permanent,,Teaching Jobs,teaching-jobs,"PYP Coordinator needed in a School in Trichy, Tamil Nadu. Immediate joining. Female Candidate needed. Role - Take responsibility for the holistic development, discipline, and wellbeing of students while ensuring they progress according to their abilities and perform strongly in board and internal assessments. Support curriculum delivery, student learning, and whole-school development through collaborative planning, positive classroom environments, mentoring, and active participation in school e…",2026-08-05T04:53:35Z,https://www.adzuna.in/details/5828375183?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Srirangam","Srirangam, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801492790,Product Coordinator - Microfinance Business - Tiruchirappalli - Ram Arcade - J-Grades,Tata Capital,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,full_time,Sales Jobs,sales-jobs,"Description Active engagement with sales team to resolve day to day hurdles related to product and processes Co-ordinating with various function like IT, Sales, Credit and Operations team to resolve query on time and provide adhoc support where so ever required. Identify the product gap, conduct research on the product development, test the viability of the product and process, communicate the new launch of product and processes. Ensure adequate training interventions on systems and processes w…",2024-07-31T03:10:01Z,https://www.adzuna.in/details/4801492790?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5809616604,Production Planning & Control Engineer,Sisco Jobs,"Trichy, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Trichy",Tiruchirappalli,10.9256,78.78335,,,0,permanent,,Engineering Jobs,engineering-jobs,"Job Description We are Sisco Jobs, a recruitment consultancy based in Trichy, Tamil Nadu. We are hiring on behalf of our client for the position of Production Planning & Control Engineer in Trichy, Tamil Nadu . Our client is a reputed organization in the Manufacturing sector seeking skilled and motivated professionals. If you meet the requirements below, apply early as positions are limited. Key Responsibilities Develop and maintain production plans and schedules. Monitor production performance…",2026-07-22T00:39:37Z,https://www.adzuna.in/details/5809616604?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Trichy","Trichy, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5809616600,Project Manager / Civil Engineer,Sisco Jobs,"Trichy, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Trichy",Tiruchirappalli,10.9256,78.78335,,,0,contract,,Trade & Construction Jobs,trade-construction-jobs,"Job Description We are Sisco Jobs, a recruitment consultancy based in Trichy, Tamil Nadu. We are hiring on behalf of our client for the position of Project Manager / Civil Engineer in Trichy, Tamil Nadu . Our client is a reputed organization in the Construction sector seeking skilled and motivated professionals. If you meet the requirements below, apply early as positions are limited. Key Responsibilities Manage construction projects from planning through completion. Coordinate with architects,…",2026-07-22T00:39:37Z,https://www.adzuna.in/details/5809616600?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Trichy","Trichy, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801532105,Quality Executive - MFB - Tiruchirappalli - Ram Arcade - J Grades,Tata Capital,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,full_time,Accounting & Finance Jobs,accounting-finance-jobs,"Description o Responsible for personal discussion of cases as per the laid down policies & procedures and maintain strict adherence to quality. o Adhere to agreed SLAs and timelines in completing the activities assigned. o A skill set of underwriting, disbursements, collateral, coordination with cross function sales operation function o Responsible for protecting company assets through proper evaluation of all credit requests, establishing credit limits and ensuring that all loans granted are a…",2024-07-31T03:13:42Z,https://www.adzuna.in/details/4801532105?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801439910,RCF Expert - Thoothukudi,Dalmia Bharat Group,"Trichy, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Trichy",Tiruchirappalli,10.9256,78.78335,,,0,,full_time,Sales Jobs,sales-jobs,Description 1. Financial Undertake pre and post-sales promotional activities for the period and take measures to increase the market share/sales targets using technical skills Control outstanding/over dues by vigilantly monitoring the dealers and ensure that the transactions are timely completed Take initiatives to drive growth for DCBL and ensure sustained growth in line with long-term and short-term objectives of the organization 2. Customer Coordinate with Regional Technical Services Manager…,2024-07-31T03:05:43Z,https://www.adzuna.in/details/4801439910?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Trichy","Trichy, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,1171509703,Recruitment Specialist,Vagus Technologies,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,300000.0,700000.0,0,,full_time,IT Jobs,it-jobs,"Vagus Technologies is a global provider of enterprise business solutions to finance and banking, insurance, manufacturing, retail, education, technolog Skills: US IT, dice, monster and Recruitment/Talent Acquisition",2019-06-05T21:12:29Z,https://www.adzuna.in/details/1171509703?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4686700552,Relationship Manager,,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,,Sales Jobs,sales-jobs,RELATIONSHIP MANAGER UG QUALIFICATION IS MANDATORY We are looking out for candidate for sales in Life Insurance Its a leading Life Insurance company offering package upto 4 lacs Interested candidates may send your updated resumes to info@kaarlo.in INDUSTRY:INSURANCE experience:2 yrs of sales experience in BFSI/ BANKING/ FINANCE/ INSURANCE/ SALES SECTOR TWO WHEELER MANDATORY SALARY:2.5-4 LAKHS LOCATION:CHENNAI contact:9994340369,2024-05-10T07:38:19Z,https://www.adzuna.in/details/4686700552?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801519348,Relationship Manager - Emerging Corporate - Sales -Tiruchirappalli - Ram Arcade- JM,Tata Capital,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,full_time,Sales Jobs,sales-jobs,"Description 1. Originate NTB prospects through direct sourcing and open market channels 2. Acquiring customers and taking their proposal up to the stage of disbursement. 3. Meeting existing customers to generate business opportunities thereby generating revenue 4. Catering to the business having a turnover of Rs 100 to 500 crs in Emerging Business, Rs 500 to 1000 crs in Mid Corporate and Rs 1000 crs & above in Large Corp with different working capital facilities such as Overdraft, Cash credit, …",2024-07-31T03:12:23Z,https://www.adzuna.in/details/4801519348?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,3858467873,Sales and Marketing,Intulogic private Limited,"Trichy, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Trichy",Tiruchirappalli,10.9256,78.78335,200000.0,300000.0,0,,full_time,Sales Jobs,sales-jobs,"2 years of experience in marketing with an added experience in software and/or healthcare sales would be a plus Excellent communication and interpersonal skills Inbound sales, negotiating and convincing skills Skills to promote our service to potential customers and close deals to maximize sales Actively seek out new sales opportunities through cold calling, networking, and social media Effectively managing feedback and escalations from customers and vendors. Working in close interface with the…",2023-01-19T09:10:25Z,https://www.adzuna.in/details/3858467873?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Trichy","Trichy, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5055438370,Senior Full Stack Developer,ZyBiSys,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,2000000.0,2500000.0,0,,full_time,IT Jobs,it-jobs,"Job Role: Senior Full Stack Developer Location: Trichy Job Type: Full Time Experience Required: 5 Years Reporting to : Product Head About Us: At Zybisys Consulting Services LLP , we are a leading company in Cloud Managed Services and Cloud Computing . We believe in creating a vibrant and inclusive workplace where talented people can grow and succeed. We are looking for a dedicated leader who is passionate about supporting our team, developing talent, and enhancing our company culture. Role Over…",2025-02-19T04:31:08Z,https://www.adzuna.in/details/5055438370?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801381571,State HR Manager - MFB - Tiruchirappalli - Ram Arcade - JM,Tata Capital,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,,,0,,full_time,HR & Recruitment Jobs,hr-jobs,"Description To drive, understand, implement and focus on key HR initiatives in the state/s for the company. Oversee, manage and partner effectively with the Business to support and manage the people agenda in order to meet the Company’s goals Recruitment • Identify regional requirement of replacement hiring and coordinate with regional manager to initiate hiring approval. • Manage Recruitment costs by adopting right talent and scanning relevant industries for sourcing talent • Identify if there…",2024-07-31T03:01:21Z,https://www.adzuna.in/details/4801381571?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5817452579,Store In Charge,Sisco Jobs,"Srirangam, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Srirangam",Tiruchirappalli,10.80595,78.69665,20000.0,20000.0,0,permanent,,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"We are Sisco Jobs, a recruitment consultancy based in Trichy, Tamil Nadu. We are hiring on behalf of our client for the position of Store In Charge in Trichy, Tamil Nadu . Our client is a reputed organization in the Automobile sector seeking skilled and motivated professionals. If you meet the requirements below, apply early as positions are limited. Key Responsibilities Manage daily store operations and inventory. Receive, inspect, and record incoming materials. Monitor stock levels and initia…",2026-07-27T20:44:25Z,https://www.adzuna.in/details/5817452579?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Srirangam","Srirangam, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,1155089303,Supplier manager,Orangedolly,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,100000.0,200000.0,0,,full_time,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,"• Excellent communication skill- both written & verbal. • Willing to work at from early morning shift (starts at 6.30AM). • Ability to understand the business. • Do the market research for the products. • Need to work with the different supplier across the globe. • Ability to negotiate the price & maintain company standard. • Maintain good relationship with suppliers. Skills:- Supply Chain Management (SCM), Sales and Search Engine Optimization (SEO)",2019-05-17T21:02:44Z,https://www.adzuna.in/details/1155089303?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5333342193,US IT Recruiter,VDart,"Tiruchirappalli, Tamil Nadu","India, Tamil Nadu, Tiruchirappalli",Tiruchirappalli,10.8091,78.66775,400000.0,450000.0,0,permanent,full_time,HR & Recruitment Jobs,hr-jobs,"US IT Recruiter Location: Trichy, Tamil Nadu (Onsite) Company: VDart Inc. Experience: 3 – 5 Years Employment Type: Full-Time About VDart Inc. VDart Inc. is a global IT staffing and solutions company with a strong presence in the United States and India. We partner with Fortune 500 clients and deliver talent across various domains and emerging technologies. We’re currently expanding our recruitment team and are looking for experienced US IT Recruiters to join our Trichy office. Key Responsibilit…",2025-08-02T05:31:53Z,https://www.adzuna.in/details/5333342193?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5847766817,Weaving Production Planning,Smart Work Consultants,"Thottiam, Tiruchirappalli","India, Tamil Nadu, Tiruchirappalli, Thottiam",Tiruchirappalli,10.96075,78.0801,,,0,permanent,,Manufacturing Jobs,manufacturing-jobs,"We are looking for an experienced Weaving Production Planning professional to manage and coordinate weaving production schedules, ensuring optimum loom utilization, timely production, and on-time delivery of fabric as per customer requirements. Roles & Responsibilities Prepare and monitor daily, weekly, and monthly weaving production plans Plan loom allocation based on orders, fabric specifications, capacity, and delivery schedules Coordinate with Merchandising, PPC, Production, Dyeing, Sizing,…",2026-08-19T09:01:26Z,https://www.adzuna.in/details/5847766817?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tiruchirappalli, Thottiam","Thottiam, Tiruchirappalli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5835741490,Acquisition Manager-Sales-Sales,Kotak Mahindra Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,"Description The Acquisition Manager – RL Sales is responsible for driving the acquisition of retail loan customers through direct and indirect channels. The role involves identifying potential customers, managing relationships with channel partners, ensuring compliance with documentation, and achieving sales targets for retail loan products such as home loans, LAP (Loan Against Property), and personal loans. Responsibilities Acquire new customers for retail loan products through DSAs, connector…",2026-08-10T21:00:01Z,https://www.adzuna.in/details/5835741490?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5819865956,Area Manager,Apollo Tyres,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Sales Jobs,sales-jobs,"Apollo Tyres Ltd is an international tyre manufacturer and the leading tyre brand in India. The company has multiple manufacturing units in India and a unit each in The Netherlands and Hungary. The company markets its products under its two global brands – Apollo and Vredestein, and its products are available in over 100 countries through a vast network of branded, exclusive and multi-product outlets. Job Title : Area Manager Location : Tirunelveli Reports to (Position) : Regional Head Departme…",2026-07-29T20:45:14Z,https://www.adzuna.in/details/5819865956?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5842393111,Area Manager - Tirunelveli,Fishmanhealthcare,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,30000.0,2000000.0,0,permanent,full_time,Sales Jobs,sales-jobs,"Area Manager - Pharmaceutical Sales Location: Tirunelveli, Tamil Nadu Employment Type: Full-time Experience: 1-3 Years Salary: ₹20,000 - ₹30,000 per month We are looking for an experienced and results-driven Area Manager to lead pharmaceutical sales operations in the Tirunelveli region. The ideal candidate will be responsible for achieving sales targets, managing territory performance, building strong relationships with healthcare professionals, and driving business growth. Key Responsibilities…",2026-08-15T05:03:44Z,https://www.adzuna.in/details/5842393111?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5842393112,Area Manager -Tenkasi,Fishmanhealthcare,"Tenkasi, Tirunelveli","India, Tamil Nadu, Tirunelveli, Tenkasi",Tirunelveli,8.94277,77.31025,30000.0,2000000.0,0,permanent,full_time,Sales Jobs,sales-jobs,"Area Manager - Pharmaceutical Sales Location: Tenkasi, Tamil Nadu Employment Type: Full-time Experience: 1-3 Years Salary: ₹20,000 - ₹30,000 per month We are looking for an experienced and results-driven Area Manager to lead pharmaceutical sales operations in the Tenkasi region. The ideal candidate will be responsible for achieving sales targets, managing territory performance, building strong relationships with healthcare professionals, and driving business growth. Key Responsibilities Achieve…",2026-08-15T05:03:44Z,https://www.adzuna.in/details/5842393112?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Tenkasi","Tenkasi, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5845828834,BIM Modeler,Jersey Engineering Solutions Pvt Ltd,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Engineering Jobs,engineering-jobs,"Role: BIM Modeler - Mechanical/Electrical Job Summary Produces assigned model elements and drawing sheets under supervision, working to defined standards and templates. Output is reviewed by a Senior BIM Modeller before release. The role is a training track: the expectation is measurable progression toward independent ownership of a system or zone. Key Responsibilities Create and update 3D models per issued design/construction drawings. Follow modelling standards, templates, and naming conventi…",2026-08-18T07:18:18Z,https://www.adzuna.in/land/ad/5845828834?se=mA8yaHSc8RGqn_jkSy3S8Q&utm_medium=api&utm_source=10d03a1b&v=A6DC8EEDD7C978E9BF39C475EF6DB50735FDD9AF,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,2974404092,Back End Developer,Mediknit Private Limited,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,400000.0,1000000.0,0,,full_time,IT Jobs,it-jobs,"Skills: Nodejs, ExpressJs, Loopback Framework, Laravel Database Knowledge: MongoDB, MySQL, PostgreSQL, Firebase Experience: 2 - 5 years Skills:- MongoDB, Mongoose and Express",2022-03-16T05:09:02Z,https://www.adzuna.in/details/2974404092?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5716199452,Branch Manager| Radhapuram,CSB Bank,"Radhapuram, Tirunelveli","India, Tamil Nadu, Tirunelveli, Radhapuram",Tirunelveli,8.78541,77.64205,,,0,,full_time,Sales Jobs,sales-jobs,"Description Business sourcing and relationship management of sourcing channels , Co-ordination with internal stakeholders, End to End process coordination of loan disbursement Responsibilities Managing and motivating the sales team towards achieving targets. Responsible for empanelment of new dealers and resource allocation. Ensuring process & documentation compliance, FI, agreement execution & credit approval. Hiring, training & development of sales team to achieve targeted numbers. Qualificat…",2026-05-02T02:16:24Z,https://www.adzuna.in/details/5716199452?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Radhapuram","Radhapuram, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5535035922,Branch Manager| Tirunelveli,CSB Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,"Description Business sourcing and relationship management of sourcing channels , Co-ordination with internal stakeholders, End to End process coordination of loan disbursement Responsibilities Managing and motivating the sales team towards achieving targets. Responsible for empanelment of new dealers and resource allocation. Ensuring process & documentation compliance, FI, agreement execution & credit approval. Hiring, training & development of sales team to achieve targeted numbers. Qualificat…",2025-12-10T00:09:37Z,https://www.adzuna.in/details/5535035922?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5578267507,Business Development Executive - Gold Loan| Radhapuram,CSB Bank,"Radhapuram, Tirunelveli","India, Tamil Nadu, Tirunelveli, Radhapuram",Tirunelveli,8.78541,77.64205,,,0,,full_time,Sales Jobs,sales-jobs,"Description Conduct market research, including area mapping, to identify sales possibilities and evaluate customer needs. Actively seek out new sales opportunities through cold calling, networking, social media, existing customers and leads provided by the Bank. Plan and carry out sales and marketing activities, in the assigned areas/ markets. Plan and organize meeting with potential clients, evaluate their needs and achieve sales of products and services of the Bank. Help branches to plan and …",2026-01-11T00:39:43Z,https://www.adzuna.in/details/5578267507?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Radhapuram","Radhapuram, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5830591878,Business Development Executive - Gold Loan| Tirunelveli,CSB Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,"Description Conduct market research, including area mapping, to identify sales possibilities and evaluate customer needs. Actively seek out new sales opportunities through cold calling, networking, social media, existing customers and leads provided by the Bank. Plan and carry out sales and marketing activities, in the assigned areas/ markets. Plan and organize meeting with potential clients, evaluate their needs and achieve sales of products and services of the Bank. Help branches to plan and …",2026-08-06T20:36:29Z,https://www.adzuna.in/details/5830591878?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5845683499,Business Development Executive – US Recruitment & Staffing (Freshers),Confidential,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Sales Jobs,sales-jobs,"Business Development Executive – US Recruitment & Staffing (Freshers) Job Summary We are looking for a Business Development Executive to support client acquisition and business growth in the US Recruitment, Staffing, and Non-IT Services market. This is a great opportunity for freshers and early-career professionals interested in sales, client communication, lead generation, and business development. Key Responsibilities Generate leads through email, LinkedIn, networking, and referrals . Identif…",2026-08-18T05:08:47Z,https://www.adzuna.in/land/ad/5845683499?se=mA8yaHSc8RGqn_jkSy3S8Q&utm_medium=api&utm_source=10d03a1b&v=BD1D928521DE808A2D79BD4253775727F712E88F,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5815987791,"Channel Sales Executive, Software Engineering, Hr Recruiter",AANZARA CORPORATE,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,IT Jobs,it-jobs,"AANZARA CORPORATE IS HIRING! Join Our Growing Team AANZARA Corporate is looking for passionate and career-driven professionals to join our expanding team across multiple departments. Freshers and experienced candidates are welcome to apply. Locations: Vallioor Tirunelveli Nagercoil Coimbatore FMCG Department - Channel Sales Executive (Field Sales) Salary: 30,000 40,000/month Job Responsibilities: Visit retailers, Consumers, and supermarkets. Generate new business and maintain customer relations…",2026-07-26T06:32:35Z,https://www.adzuna.in/details/5815987791?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4445061583,Company Trainee,TP Solar Limited,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,14000.0,17000.0,0,,full_time,Trade & Construction Jobs,trade-construction-jobs,"Job Title : company trainees/ apprentice Online assessment Facilities: canteen, transportation and accommodations as subsidy basis. Interview details: Age: 18 to 30 (Women candidates Only) Qualification : 1. Diploma- ECE, EEE, MECH 2. B.E- ECE, EEE, Mech 3. B.SC- Chemistry, physics, mathematics. BSC -Electronics Salary: Best In Industry Experience : Immediate joiners Address and Location: SIPCOT Industrial , Gangaikondan, Tirunelveli ]]>",2023-11-21T22:03:00Z,https://www.adzuna.in/details/4445061583?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5727116563,Consultant - Ophthalmologist,Dr Agarwal,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,contract,,Consultancy Jobs,consultancy-jobs,Job Description Looking for a Medical Retina Consultant for Trichy. Interested Doctors please feel to apply for call at 91-9445003890 and send resumes to jobs@dragarwal.com Key Responsibilities: Looking for a Medical Retina Consultant for Trichy. Interested Doctors please feel to apply for call at 91-9445003890 and send resumes to jobs@dragarwal.com,2026-05-13T02:02:20Z,https://www.adzuna.in/details/5727116563?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5817846809,Content Marketing - Social Media,Smart Work Consultants,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,permanent,,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,"We are looking for a creative Content Creator – Digital Marketing to develop compelling content that enhances brand visibility, engages customers, and drives sales across digital platforms. If you love creating Reels, videos, graphics, and viral social media content , this is your chance to grow with a fast-growing retail brand. Key Responsibilities ✔ Create engaging content for Instagram, Facebook, YouTube, LinkedIn, and other social media platforms ✔ Plan and produce Reels, short videos, prod…",2026-07-28T06:49:22Z,https://www.adzuna.in/details/5817846809?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5811746409,Design Engineer – SAS (Switchgear),Hudson Manpower,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,permanent,full_time,Engineering Jobs,engineering-jobs,"We are seeking an experienced Design Engineer – Substation Automation System (SAS) to handle engineering, configuration, testing, and commissioning activities related to MV/LV switchgear, protection relays, and control systems. The candidate will play a key role in delivering reliable and high-quality automation solutions for power substations. Key Responsibilities: Perform engineering activities related to Substation Automation Systems (SAS) for MV/LV switchgear, MCC, and HV/EHV relay & contro…",2026-07-23T07:37:31Z,https://www.adzuna.in/details/5811746409?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
