source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,5845820418,Data Analyst Data Science Chennai Tamil Nadu India,Arcadia Power Inc,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,Level L2 Data Analyst Location India remote hybrid Trusted by Fortune 2000 companies Arcadia combines unified data AIpowered analytics and expert advisory to help enterprise teams save money mitigate risk and cut carbon We deliver this through three comprehensive solutions Utility Bill Management Automating the entire utility bill lifecycle from data capture and validation to payment processing and auditing Energy Procurement Advisory Bringing together comprehensive data AIpowered analytics mar…,2026-08-18T07:15:45Z,https://www.adzuna.in/details/5845820418?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5831405828,Senior Medical Data Analyst(Medical scribe),Workfreaks Business Services Private Limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,Healthcare & Nursing Jobs,"Candidates with minimum 2 years of experience in live scribing who is willing to work in Chennai can apply for this job. Orthopedic specialty experience is must. US healthcare experience with 1 year is must. This is a night shift job. Skills: Clinical Documentation, Medical Terminology Experience: 2.00-7.00 Years",2026-08-07T07:35:51Z,https://www.adzuna.in/details/5831405828?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5404446351,"Applications Developer - Data Analyst, Data Science, Python, GCP, ML",UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow-people with a unique combination of skill passion. If you have the qualities and drive to lead yourself or teams, there are role…",2025-09-18T10:35:30Z,https://www.adzuna.in/details/5404446351?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5404446341,"Applications Developer - Data Analyst, Data Science, Python, GCP, ML",UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Avant de postuler à un emploi, sélectionnez votre langue de préférence parmi les options disponibles en haut à droite de cette page. Découvrez votre prochaine opportunité au sein d'une organisation qui compte parmi les 500 plus importantes entreprises mondiales. Envisagez des opportunités innovantes, découvrez notre culture enrichissante et travaillez avec des équipes talentueuses qui vous poussent à vous développer chaque jour. Nous savons ce qu'il faut faire pour diriger UPS vers l'avenir : d…",2025-09-18T10:35:28Z,https://www.adzuna.in/details/5404446341?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5831863587,Data Collection Analyst,Stats Perform,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Overview Stats Perform is the market leader in sports tech. We provide the most trusted sports data to some of the world's biggest organizations, across sports, media, and broadcasting. Through the latest AI technologies and machine learning, we combine decades' worth of data with the latest in-game happenings. We then offer coaches, teams, professional bodies, and media channels around the world, access to the very best data, content, and insights. In turn, improving how sports fans interact w…",2026-08-07T16:04:42Z,https://www.adzuna.in/details/5831863587?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5794935400,Data Reporting Analyst,Hogarth World Wide,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Must have Previous experience in a similar role and ideally of working in a Data team of a large company, preferably with background in Creative or Media environment Experience with varied data systems, ETL processes and multi-channel analytics tools and platforms Strong use of BI tools (MS Power BI, MS Power Automate or similar, Thought spot, Tableau) and developing highly standardized and automated reporting Good experience in SQL Experience in understanding and working with multiple data sou…",2026-07-10T07:16:57Z,https://www.adzuna.in/details/5794935400?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5826713332,"Analyst, Data Strategy",Standard Chartered India,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job Summary This is a FTW role. Data hub Unit faces the Group Risk Function with a peripheral support to CEO CIB Function. It handles a wide spectrum of activities to support the Data reporting across various PRTs: Risk Data Hub Risk Data Hub’s primary responsibilities include Data Sourcing and Maintenance of risk data. This involves a set of data wrangling activities – gathering, transforming, mapping, building business views and automation of sourcing processes that would help enrich the qual…",2026-08-03T21:35:01Z,https://www.adzuna.in/details/5826713332?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5504383516,"Associate Data Analyst - Looker, PowerBI, DAX, SQL, Python, R, SSAS, C#, .NET, GCP",UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow-people with a unique combination of skill passion. If you have the qualities and drive to lead yourself or teams, there are role…",2025-11-20T05:54:04Z,https://www.adzuna.in/details/5504383516?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5504383531,"Associate Data Analyst - Looker, PowerBI, DAX, SQL, Python, R, SSAS, C#, .NET, GCP",UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Avant de postuler à un emploi, sélectionnez votre langue de préférence parmi les options disponibles en haut à droite de cette page. Découvrez votre prochaine opportunité au sein d'une organisation qui compte parmi les 500 plus importantes entreprises mondiales. Envisagez des opportunités innovantes, découvrez notre culture enrichissante et travaillez avec des équipes talentueuses qui vous poussent à vous développer chaque jour. Nous savons ce qu'il faut faire pour diriger UPS vers l'avenir : d…",2025-11-20T05:54:04Z,https://www.adzuna.in/details/5504383531?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5335620347,Data & Business Intelligence Analyst,UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow-people with a unique combination of skill passion. If you have the qualities and drive to lead yourself or teams, there are role…",2025-08-03T10:12:47Z,https://www.adzuna.in/details/5335620347?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5335620955,Data & Business Intelligence Analyst,UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Avant de postuler à un emploi, sélectionnez votre langue de préférence parmi les options disponibles en haut à droite de cette page. Découvrez votre prochaine opportunité au sein d'une organisation qui compte parmi les 500 plus importantes entreprises mondiales. Envisagez des opportunités innovantes, découvrez notre culture enrichissante et travaillez avec des équipes talentueuses qui vous poussent à vous développer chaque jour. Nous savons ce qu'il faut faire pour diriger UPS vers l'avenir : d…",2025-08-03T10:12:50Z,https://www.adzuna.in/details/5335620955?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5847087473,Internship,POORNATHA,"Ekkaduthangal, Chennai","['India', 'Tamil Nadu', 'Chennai', 'Ekkaduthangal']",chennai,13.01517,80.21354,,,0,permanent,full_time,IT Jobs,"Curriculum Developer (Learning & Creativity, PPT) Presales (Research & PPT) Video editor (Adobe Premiere Pro, After effects) Operations (Willingness to travel across locations) Data Analyst (Basic Excel, Accuracy) Accounts (Basic Excel, Tally, Accuracy) Human resource (Basics in Recruitment and documentation) Admin (Basic Excel, Vendor Management)",2026-08-18T23:18:05Z,https://www.adzuna.in/details/5847087473?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5790296838,Senior Analyst - Data Science (R-19578),Dun & Bradstreet,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Shape the Future with Dun & Bradstreet At Dun & Bradstreet, we believe data has the power to create a better tomorrow. As a global leader in business decisioning data and analytics, we help companies worldwide grow, manage risk, and innovate. For over 180 years, businesses have trusted us to turn uncertainty into opportunity. We’re a diverse, global team that values creativity, collaboration, and bold ideas. Are you ready to make an impact and help shape what’s next? Join us! Explore opportunit…",2026-07-07T03:05:56Z,https://www.adzuna.in/details/5790296838?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5819379295,Returnship- DA Payments,Cognizant,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"DA Payments Work Location - Hyderabad and Gurgaon only. EXP - 6-8 YRS NP - Immediate - 30 Days NEW JD- Job Title: Senior Data Analyst We are looking for a highly skilled and detail-oriented Senior Data Analyst with a strong analytical mindset. This crucial role requires advanced SQL to transform raw data into actionable insights that support strategic decision-making. A deep understanding of business operations is essential. Key Responsibilities: - Data Analysis & SQL Proficiency: Collect, clea…",2026-07-29T10:56:40Z,https://www.adzuna.in/details/5819379295?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,4686706089,Data Research Executive,,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"We are looking out fresher/experienced for data analyst role in our organization. Incumbent must have good knowledge in data research.Salary would be 8000-10000 Per Month.Regards,Mr.Sridhar.S",2024-05-10T07:38:59Z,https://www.adzuna.in/details/4686706089?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5812835075,"Senior Analyst, Data Science and Analytics(Credit Risk)",TransUnion,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Accounting & Finance Jobs,TransUnion's Job Applicant Privacy Notice Team Overview This position is responsible for supporting the development of credit risk management and business intelligence analytic solutions through consulting engagements and research serving TransUnion’s clients.&xa;&xa;This is a hybrid position and involves regular performance of job responsibilities virtually as well as in-person at an assigned TU office location for a minimum of two days a week. Role Overview And Core Responsibilities What we’l…,2026-07-24T03:24:15Z,https://www.adzuna.in/details/5812835075?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5845087005,ANALYST L2,Wipro,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job description: Mandatory Skills: Business Analyst/ Data Analyst(Media) . Experience: 1-3 Years . Reinvent your world. We are building a modern Wipro. We are an end-to-end digital transformation partner with the boldest ambitions. To realize them, we need people inspired by reinvention. Of yourself, your career, and your skills. We want to see the constant evolution of our business and our industry. It has always been in our DNA - as the world around us changes, so do we. Join a business power…",2026-08-17T16:02:47Z,https://www.adzuna.in/details/5845087005?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5678777518,Liquidity/ Treasury,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,,,,,0,,,IT Jobs,We have an urgent requirement for Senior Business / Data Analyst profiles with strong expertise in Capital Management Technology. Requesting your immediate support in sharing 2 to 3 resumes today which is mandatory subject to its emergency. Requirement Details: Location: Chennai / Bangalore Notice Period: Immediate to 30 days Level: Up to Manager (M) level 3 years to 14 years Role Overview: The Senior Business / Data Analyst – Capital Management Technology will act as a hands-on subject matter …,2026-03-26T08:38:30Z,https://www.adzuna.in/details/5678777518?utm_medium=api&utm_source=10d03a1b,IT & Software,data analyst
Adzuna,5806276878,"Manager, Clinical Data Scientist",Pfizer,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Scientific & QA Jobs,"This job is with Pfizer, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As part of the Clinical Data and Information Sciences (CDIS)group, an integral delivery unit within the Clinical Development & Operations (CD&O)organization, the Clinical Data Scientist is responsible for representing CDIS at the study team level. The Clinical Data Scientistis accountable for the coordination of all …",2026-07-18T22:17:52Z,https://www.adzuna.in/land/ad/5806276878?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=A2D8B833F5C3289785BF5FC911A1341207BCF4F5,IT & Software,data scientist
Adzuna,5833433942,Senior Statistical Data Scientist,Pfizer,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Scientific & QA Jobs,"This job is with Pfizer, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Description A productive, hands on programmer who applies technical knowledge and practical experience to deliver statistical programming deliverables to support assets and study teams with limited supervision early in role and independently later in role.• Ensures excellence in the programming of analysis ready …",2026-08-08T17:56:27Z,https://www.adzuna.in/land/ad/5833433942?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=8BB1FFF1D47E9CCEE2B37D38387813F6BEE5AFCA,IT & Software,data scientist
Adzuna,5833433926,"Associate Data Manager, Clinical Data Sciences",Pfizer,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Scientific & QA Jobs,"This job is with Pfizer, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Use Your Power for Purpose At Pfizer, our Worldwide Medical and Safety colleagues are pivotal in bridging evidence-based medical decision support with stakeholders to enhance health and treatment outcomes. Whether you are developing frameworks to ensure our evidence is scientifically robust, offering unbiased and med…",2026-08-08T17:56:19Z,https://www.adzuna.in/land/ad/5833433926?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=3EC5E3EC6BC07AF1EB0B165CEE5682502F3BC78E,IT & Software,data scientist
Adzuna,5837139342,Senior Insights Analyst,WPP Production,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"This job is with WPP Production, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About WPP Production We are WPP Production - the unified global production company that brings together all of WPP's content producers, studios and craft experts into one connected organisation. We combine world-class human craft with next generation technology to originate, design, and deliver multi-channel …",2026-08-12T01:59:33Z,https://www.adzuna.in/land/ad/5837139342?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=47C602DFE911D6A3DF5B8EE92A73942F0A173739,IT & Software,data scientist
Adzuna,5849889856,Revenue Growth Executive - EduTech,VyTCDC,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Sales Jobs,"We’re Hiring: - EduTech | Chennai VyTCDC - Technology Career Development Center, a Vy Ventures division established in 2002, is looking for a Revenue Growth Executive to own and scale revenue across our diploma programs and corporate training partnerships. Own and scale revenue across VyTCDC’s diploma programs: • AI & ML • Data Science • Full Stack • Salesforce You’ll be responsible for building the enrollment pipeline, pricing strategy, and B2B training partnerships, while developing key …",2026-08-20T23:24:44Z,https://www.adzuna.in/land/ad/5849889856?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=9CEA48B8AA299261DB8BEC8524A27D9D689A3CF3,IT & Software,data scientist
Adzuna,5819622661,Research Faculty / Research Fellow In the Department of Computer Science and Allied Branches,Chennai Institute of Technology,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,Scientific & QA Jobs,"Research Faculty / Research Fellow (Computer Science and Engineering) The Research Fellow is expected to contribute to high-quality research, innovation, and technology development in emerging areas of Computer Science and Engineering . The candidate should possess a strong research background and be capable of developing innovative solutions through interdisciplinary research, industry collaboration, and funded research projects. Key Responsibilities Conduct research in emerging areas such as …",2026-07-29T15:20:55Z,https://www.adzuna.in/land/ad/5819622661?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=FFBF1CA2D15BEF8DEF772F1EFE63E3739CAFAE3F,IT & Software,data scientist
Adzuna,2830210485,Data Science,Amagi Media Labs,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job Title: Data Science Manager Job Location: India Job Summary We at CondeNast are looking for a data science manager for the content intelligence workstream primarily, although there might be some overlap with other workstreams. The position is based out of Chennai and shall report to the head of the data science team, Chennai Responsibilities: 1. Ideate new opportunities within the content intelligence workstream where data Science can be applied to increase user engagement 2. Partner with b…",2022-01-21T04:29:35Z,https://www.adzuna.in/details/2830210485?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,2635526469,Data Scientist,Fragma Data Systems,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,1200000.0,0,,full_time,IT Jobs,"Skills Python coding skills Scikit-learn, pandas, tensorflow/keras experience Machine learning: designing ml models and explaining them for regression, classification, dimensionality reduction, anomaly detection etc Implementing Machine learning models and pushing it to production Creating docker images for ML models, REST API creation in Python 1) Data scientist with NLP experience Additional Skills Compulsory : Knowledge and professional experience of text and NLP related projects such as - t…",2021-11-12T04:18:22Z,https://www.adzuna.in/details/2635526469?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4885249969,Data Scientist,Smartan.ai,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,1500000.0,0,,full_time,IT Jobs,"Role Overview: We are seeking a highly skilled and motivated Data Scientist to join our growing team. The ideal candidate will be responsible for developing and deploying machine learning models from scratch to production level, focusing on building robust data-driven products. You will work closely with software engineers, product managers, and other stakeholders to ensure our AI-driven solutions meet the needs of our users and align with the company's strategic goals. Key Responsibilities: De…",2024-10-02T12:06:29Z,https://www.adzuna.in/details/4885249969?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5826508025,Data Scientist,Encomm,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"We are looking for data scientists that are interested in the complex, optimization driven logistics space. The ideal candidate will have a fundamental understanding of neural networks, data preparation, statistics and a passion for making those things translate into real opportunities for business. This role will work closely with senior data science, product and engineering leaders in the organization to help drive these machine learning products for customers. Requirements – Skilled knowledg…",2026-08-03T15:57:53Z,https://www.adzuna.in/details/5826508025?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5849325066,Data Scientist,"Caterpillar, Inc.","Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Chennai, Tamil Nadu Bangalore, Karnataka Full time R0000350801 Career Area: Technology, Digital and Data Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our cu…",2026-08-20T11:15:46Z,https://www.adzuna.in/details/5849325066?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,2706556693,Data Scientist,Ganit Business Solutions,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1200000.0,2500000.0,0,,full_time,IT Jobs,"Ganit has flipped the data science value chain as we do not start with a technique but for us, consumption comes first. With this philosophy, we have successfully scaled from being a small start-up to a 200 resource company with clients in the US, Singapore, Africa, UAE, and India. We are looking for experienced data enthusiasts who can make the data talk to them. You will: Understand business problems and translate business requirements into technical requirements. Conduct complex data analysi…",2021-12-04T02:41:04Z,https://www.adzuna.in/details/2706556693?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5850377854,Data Scientist,Kla,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Data Scientist KLA is seeking a Data Scientist/ML Engineer with expertise in NLP, statistics, and Conversational AI. This role is ideal for a professional adept at statistical modeling, machine learning algorithms, and conversational AI , with a passion for discovering solutions hidden in large datasets and collaborating with business partners to improve outcomes. Responsibilities Build end-to-end ML systems (including traditional ML models and Conversational AI) and deploy them to operate at s…",2026-08-21T07:39:18Z,https://www.adzuna.in/details/5850377854?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4988851172,Data Scientist,Kaleidofin,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Responsibility Partnering with internal business owners (product, marketing, edit, etc.) to understand needs and develop custom analysis to optimize for user engagement and retention Good understanding of the underlying business and workings of cross functional teams for successful execution Design and develop analyses based on business requirement needs and challenges. Leveraging statistical analysis on consumer research and data mining projects, including segmentation, clustering, factor anal…",2024-12-25T11:57:28Z,https://www.adzuna.in/details/4988851172?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,3949357008,Data Science,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,800000.0,0,,full_time,IT Jobs,"Location: Chennai Education: BE/BTech Experience: Minimum 3 years of experience as a Data Scientist/Data Engineer Domain knowledge: Data cleaning, modelling, analytics, statistics, machine learning, AI Requirements: To be part of Digital Manufacturing and Industrie 4.0 projects across client group of companies Design and develop AI//ML models to be deployed across factories Knowledge on Hadoop, Apache Spark, MapReduce, Scala, Python programming, SQL and NoSQL databases is required Should be str…",2023-03-01T01:41:55Z,https://www.adzuna.in/details/3949357008?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5832799076,DATA SCIENTIST,Ford,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Proactively explore datasets to identify hidden patterns, emerging trends, and key insights Employ data mining techniques to extract relevant features from raw data, creating new variables that improve the performance of analytical models and uncover hidden patterns. Use segmentation and clustering algorithms to identify distinct customer groups or market segments, enabling targeted marketing campaigns and personalized customer experiences. Apply predictive modeling techniques to uncover patter…",2026-08-08T07:31:37Z,https://www.adzuna.in/details/5832799076?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5335620935,Data Scientist,UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow-people with a unique combination of skill passion. If you have the qualities and drive to lead yourself or teams, there are role…",2025-08-03T10:12:50Z,https://www.adzuna.in/details/5335620935?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,1171507772,Data Scientist,Indix,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,4500000.0,0,,full_time,IT Jobs,"Software Engineer – ML at Indix provides an opportunity to design and build systems that crunch large amounts of data everyday What We’re Looking For- 3 years of experience Ability to propose hypothesis and design experiments in the context of specific problems. Should come from a strong engineering background Good overlap with Indix Data tech stack such as Hadoop, MapReduce, HDFS, Spark, Scalding, Scala/Python/C++ Dedication and diligence in understanding the application domain, collecting/cle…",2019-06-05T21:12:11Z,https://www.adzuna.in/details/1171507772?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5335620403,Data Scientist,UPS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Avant de postuler à un emploi, sélectionnez votre langue de préférence parmi les options disponibles en haut à droite de cette page. Découvrez votre prochaine opportunité au sein d'une organisation qui compte parmi les 500 plus importantes entreprises mondiales. Envisagez des opportunités innovantes, découvrez notre culture enrichissante et travaillez avec des équipes talentueuses qui vous poussent à vous développer chaque jour. Nous savons ce qu'il faut faire pour diriger UPS vers l'avenir : d…",2025-08-03T10:12:48Z,https://www.adzuna.in/details/5335620403?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4590722018,Data Scientist,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Skills: Machine Learning,Deep Learning,Artificial Intelligence,python. Location:Chennai Domain knowledge: Data cleaning, modelling, analytics, statistics, machine learning, AI Requirements: · To be part of Digital Manufacturing and Industrie 4.0 projects across Saint Gobain group of companies · Design and develop AI//ML models to be deployed across SG factories · Knowledge on Hadoop, Apache Spark, MapReduce, Scala, Python programming, SQL and NoSQL databases is required · Should be strong in st…",2024-03-03T15:33:28Z,https://www.adzuna.in/details/4590722018?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4451646441,Data Scientist,The Hub,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,3500000.0,0,,full_time,IT Jobs,"A Natural Language Processing (NLP) expert with strong computer science fundamentals and experience in working with deep learning frameworks. You will be working at the cutting edge of NLP and Machine Learning. Roles and Responsibilities Work as part of a distributed team to research, build and deploy Machine Learning models for NLP. Mentor and coach other team members Evaluate the performance of NLP models and ideate on how they can be improved Support internal and external NLP-facing APIs Kee…",2023-11-25T15:08:33Z,https://www.adzuna.in/details/4451646441?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4801398009,Data Scientist,Ideas2It Technology Services,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Responsibilities Make a difference to cutting edge Silicon Valley AI startups Execute innovation projects for our enterprise customers like Facebook, Siemens and Roche Work on our own products which gives a lot of freedom to bring your ideas to the table If you have your own great idea, we will incubate it Work in a culture that values capability over experience and continuous learning as a core tenant You will get to bring your ideas to the table and make a significant difference to the succes…",2024-07-31T03:02:43Z,https://www.adzuna.in/details/4801398009?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,3949356910,Data Scientist,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,1700000.0,0,,full_time,IT Jobs,"Job Description – Data Science Basic Qualification: ME/MS from premier institute with a background in Mechanical/Industrial/Chemical/Materials engineering. Strong Analytical skills and application of Statistical techniques to problem solving Expertise in algorithms, data structures and performance optimization techniques Proven track record of demonstrating end to end ownership involving taking an idea from incubator to market Minimum years of experience in data analysis (2), statistical analys…",2023-03-01T01:41:43Z,https://www.adzuna.in/details/3949356910?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
