source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term,detected_job_profession,skill_match_percentage,matched_skills,missing_candidate_skills,matched_skill_count,missing_skill_count,final_match_score,candidate_role,job_role,role_score,role_skill_gaps,final_role_aware_score
Adzuna,4686704698,Marketing representative,,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,,,Healthcare & Nursing Jobs,"Looking for Marketing Representatives- Male or female. who are exp in Ortho & Gynic . EXCLUSIVE EXPERIENCE IN PHARMACEUTICALSA medical representative's job is to promote and sell their company's products, whether that's pharmaceutical drugs or medical equipment. Customers can include doctors, nurses and pharmacists. The medical representative will increase product awareness, answer queries, provide advice and introduce new products.Responsibilities and DutiesMedical Representative Responsibilit…",2024-05-10T07:38:49Z,https://www.adzuna.in/details/4686704698?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5782689800,Trainer - Web Development,NareshIT,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,,,IT Jobs,"Hiring for an experienced trainer for Web Development . Should be strong in HTML, CSS, JavaScript, React JS, Node JS, Angular JS, MERN Stack & Should have rich experience in giving classroom training. Upto date knowledge of IT skills & Softwares. Mandatory to have training experience. Education UG: B.Tech/B.E. in Any Specialization PG: Any Postgraduate Doctorate: Doctorate Not Required Skills: React Js, Javascript, Angular Js, Mern Stack, Css, Node Js Experience: 5.00-10.00 Years",2026-07-01T07:17:36Z,https://www.adzuna.in/details/5782689800?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,IT & Software,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5206865319,Territory Sales Associate,amIT Global solution,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,100000.0,200000.0,0,,full_time,Sales Jobs,"Role Summary: We are seeking a motivated TERRITORY SALES ASSOCIATE to engage with healthcare professionals, primarily doctors, and schedule software demonstration appointments. The role requires an understanding of our software solutions and the ability to effectively communicate the benefits to healthcare providers. Key Responsibilities: Conduct field visits to healthcare professionals, clinics, and hospitals to introduce MocDoc's software solutions. Schedule and manage appointments with docto…",2025-05-20T06:49:42Z,https://www.adzuna.in/details/5206865319?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,4686701313,Dental Assistant,,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,,,Healthcare & Nursing Jobs,"need to assist doctor during treatment, need to clean the instruments and strelise them, need to maintain clean work area, and able to make calls to the patients.",2024-05-10T07:38:25Z,https://www.adzuna.in/details/4686701313?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5623721274,Territory Sales Manager - ITERO Sales,People First Consultants,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,,,Sales Jobs,"In this role, you will… Essential duties include but are not limited to the following: • Deliver Results • Consultative approach to sell the benefits of the digital workflow, being able to engage doctors and accelerate the usage of scanner for orthodontic and restorative digital workflow within every practice. • Achievement of Monthly, Quarterly and Annual Sales Targets, Operational Plan and Profitability Plan for respective region. • Responsible for the working with assigned accounts and team …",2026-02-11T08:13:42Z,https://www.adzuna.in/details/5623721274?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5750934061,RCM AR Analyst,Modernizing Medicine,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,contract,full_time,Accounting & Finance Jobs,"Join the Team Modernizing Medicine At ModMed , we’re not just building software—we’re reimagining the healthcare experience. Founded in 2010 by a practicing physician and a successful tech entrepreneur, we took a radically different approach: we hired doctors and taught them how to code. This ""for doctors, by doctors"" philosophy has allowed us to create an AI-enabled, specialty-specific cloud platform that places patients at the center of care. A Culture of Excellence When you join ModMed, you’…",2026-06-04T02:13:08Z,https://www.adzuna.in/details/5750934061?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5828603286,Senior OT Staff,Kamineni Hospitals Private Limited,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,,,0,,,Healthcare & Nursing Jobs,"Job description : Observing and recording patients behaviour. Implement lab orders Assisting doctors during procedures. Interacting with the healthcare teams for maintaining harmonious relationships. Educating patients families about the disease and its treatment. Discussing treatment with pharmacists and physicians in the critical cases. Maintaining hygienic and safe working environment in compliance with the healthcare procedures. Adhering with the protocols, norms, rules and regulations in o…",2026-08-05T07:25:15Z,https://www.adzuna.in/details/5828603286?utm_medium=api&utm_source=10d03a1b,Healthcare,physician,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5300412842,Medical representative,VERTO BIZSERV,"Hyderabad, Telangana","['India', 'Telangana', 'Hyderabad']",Hyderabad,17.40275,78.50806,250000.0,300000.0,0,,full_time,Sales Jobs,"HIRING NOW TRAINEE MEDICAL REPRESENTATIVES (TMR) PAN India | Training in Gurgaon (Mandatory) Eligibility: ✔️ B.Sc. / B.Pharma graduates ✔️ Age: Freshers ✔️ Min. 3 months pharma sales exp. (preferred) Only 1 pharma company experience allowed Only male candidates eligible Responsibilities: Promote pharma brands to doctors Generate prescriptions & maintain rapport Salary: ₹25,000 per month Training Stipend: ₹175/day for 27 Days Travel expenses for training covered Benefits: ✔️ Medclaim – …",2025-07-13T07:48:48Z,https://www.adzuna.in/details/5300412842?utm_medium=api&utm_source=10d03a1b,Healthcare,medical representative,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,4801380584,Senior Specialist.Cardiology.MIMS Hospital Calicut,Aster DM Healthcare,"Kozhikode, Kerala","['India', 'Kerala', 'Kozhikode']",Kozhikode,,,,,0,permanent,full_time,Healthcare & Nursing Jobs,"Description Responsible for performing procedures like coronary and peripheral angiography and angioplasty, balloon valvotomy, permanent and temporary pacemaker implantation, cardiac synchronization therapy, aortic interventions. Conducting regular outpatient clinic Responsible for the organization of total patient management under care in a safe, compassionate and ethical manner and in compliance with Medical Ethics and Professional Conduct for Doctors.",2024-07-31T03:01:17Z,https://www.adzuna.in/details/4801380584?utm_medium=api&utm_source=10d03a1b,Healthcare,doctor,Healthcare,9.09,Doctor,"MBBS, MD, General Medicine, Patient Assessment, Diagnosis, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Doctor / Physician,50,,55.91
Adzuna,5834562184,Project Coordinator,Qure.ai,"Vellore, Tamil Nadu","['India', 'Tamil Nadu', 'Vellore']",Vellore,12.93975,79.3664,,,0,contract,,Healthcare & Nursing Jobs,"About Qure.AI: Qure.AI is an equal opportunity employer. Qure.ai is a leading Healthcare Artificial Intelligence (AI) company disrupting the ‘status quo’ by enhancing diagnostic imaging and improving health outcomes with the assistance of machine-supported tools. Qure.ai taps deep learning technology to provide an automated interpretation of radiology exams like X-rays, and CT scans for time and resource-strapped medical imaging professionals, enabling faster diagnosis and speed to treatment. Q…",2026-08-09T16:00:52Z,https://www.adzuna.in/details/5834562184?utm_medium=api&utm_source=10d03a1b,Healthcare,clinical,Healthcare,9.09,Diagnosis,"MBBS, MD, General Medicine, Doctor, Patient Assessment, Emergency Care, BLS, ACLS, Clinical Documentation, Patient Counselling",1,10,7.73,Doctor / Physician,Radiologist,15,,20.91
